13957,11920,9614,5149 : 1279 : 39337

15502,14647,8352,753
15502,14647,7641,5154 : 1280 : 39366

43629,43420,10533,2678
43629,43420,10166,5157 : 1281 : 39378

16507,15348,9379,3858
16507,15234,9379,5160 : 1282 : 39394

15023,14372,7151,3832
15023,14372,6575,5164 : 1283 : 39406

17659,17083,8049,207
17659,17083,7266,5166 : 1284 : 39411

31414,31113,9544,2367
31414,31113,9063,5170 : 1285 : 39445

10554,9617,5287,5172
11490,9617,7879,5172 : 1286 : 39456

10625,9089,7628,1684
10625,8513,7628,5176 : 1287 : 39474

11330,9276,8027,5181
29474,29220,8027,5181 : 1288 : 39502

19180,18885,6843,532
19306,18885,6843,5194 : 1289 : 39570

15037,13498,9309,5118
15037,13498,9285,5196 : 1290 : 39577

